,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
314166,BTC,1,Bitcoin,"$46,955,972,795 ",$2847.81,"16,488,450","$1,002,040,000",-0.07%,2.70%,1.93%,r_20170804-214005
315204,BTC,1,Bitcoin,"$75,247,855,429 ",$4551.16,"16,533,775","$1,980,450,000",0.29%,-0.99%,9.22%,r_20170830-213005
316281,BTC,1,Bitcoin,"$73,166,913,097 ",$4427.69,"16,524,850","$1,894,660,000",-0.34%,4.67%,5.53%,r_20170825-181505
317345,BTC,1,Bitcoin,"$75,545,823,806 ",$4567.59,"16,539,537","$2,978,430,000",1.06%,-4.90%,5.83%,r_20170902-161505
318415,BTC,1,Bitcoin,"$67,805,594,217 ",$4105.39,"16,516,237","$3,238,320,000",-0.07%,0.46%,5.70%,r_20170819-204005
319479,BTC,1,Bitcoin,"$75,873,126,192 ",$4589.37,"16,532,362","$2,562,340,000",-0.53%,4.59%,11.00%,r_20170830-053506
320544,BTC,1,Bitcoin,"$71,388,004,445 ",$4323.85,"16,510,287","$2,250,310,000",-0.49%,3.83%,29.64%,r_20170816-221005
321593,BTC,1,Bitcoin,"$70,292,634,563 ",$4254.03,"16,523,775","$1,976,330,000",0.23%,3.04%,-1.67%,r_20170824-210005
322658,BTC,1,Bitcoin,"$72,415,768,181 ",$4381.31,"16,528,337","$1,519,790,000",0.52%,0.90%,6.54%,r_20170827-230506
323720,BTC,1,Bitcoin,"$73,344,688,635 ",$4442.02,"16,511,562","$2,306,120,000",-0.63%,7.76%,30.75%,r_20170817-124505
324766,BTC,1,Bitcoin,"$69,455,689,399 ",$4208.39,"16,504,100","$2,889,160,000",1.57%,11.79%,31.47%,r_20170813-082505
325800,BTC,1,Bitcoin,"$55,435,387,798 ",$3360.93,"16,494,062","$1,334,960,000",-0.11%,3.06%,19.14%,r_20170807-170505
326830,BTC,1,Bitcoin,"$67,821,335,041 ",$4105.15,"16,521,037","$2,713,980,000",-0.33%,8.35%,-0.64%,r_20170823-045505
327890,BTC,1,Bitcoin,"$72,649,734,312 ",$4395.04,"16,529,937","$1,970,060,000",0.90%,0.55%,10.47%,r_20170828-223506
328955,BTC,1,Bitcoin,"$65,943,547,131 ",$3995.38,"16,504,950","$3,094,170,000",-1.29%,3.31%,23.14%,r_20170813-200004
329995,BTC,1,Bitcoin,"$67,713,008,372 ",$4102.88,"16,503,775","$2,807,270,000",1.40%,12.18%,27.28%,r_20170813-033505
331039,BTC,1,Bitcoin,"$76,158,128,430 ",$4606.09,"16,534,225","$1,915,960,000",0.33%,0.09%,10.72%,r_20170831-032005
332117,BTC,1,Bitcoin,"$76,149,365,291 ",$4605.56,"16,534,225","$1,916,240,000",0.32%,0.09%,10.71%,r_20170831-031505
333183,BTC,1,Bitcoin,"$57,625,666,139 ",$3492.29,"16,500,825","$1,726,880,000",0.23%,3.07%,22.69%,r_20170811-114005
334219,BTC,1,Bitcoin,"$57,254,850,175 ",$3469.87,"16,500,575","$1,707,760,000",0.09%,2.46%,23.19%,r_20170811-082005
335270,BTC,1,Bitcoin,"$78,211,158,878 ",$4728.90,"16,538,975","$3,033,900,000",-0.05%,0.01%,9.34%,r_20170902-081005
336338,BTC,1,Bitcoin,"$71,169,680,872 ",$4309.84,"16,513,300","$2,733,040,000",-0.71%,-0.56%,24.85%,r_20170818-070005
337381,BTC,1,Bitcoin,"$58,143,365,280 ",$3523.52,"16,501,500","$1,944,560,000",0.09%,3.53%,22.82%,r_20170811-194005
338422,BTC,1,Bitcoin,"$67,728,104,111 ",$4100.99,"16,515,062","$2,797,460,000",-0.23%,-5.18%,10.32%,r_20170819-062505
339464,BTC,1,Bitcoin,"$54,777,605,283 ",$3320.27,"16,497,937","$1,541,320,000",0.35%,-2.16%,22.51%,r_20170809-183005
340500,BTC,1,Bitcoin,"$66,371,822,083 ",$4021.31,"16,505,025","$3,120,850,000",0.21%,4.44%,23.96%,r_20170813-203505
341553,BTC,1,Bitcoin,"$71,328,854,308 ",$4311.62,"16,543,400","$2,475,310,000",0.06%,-4.59%,-0.11%,r_20170904-131005
342621,BTC,1,Bitcoin,"$66,859,268,002 ",$4047.45,"16,518,862","$2,508,980,000",-0.39%,-1.58%,-4.17%,r_20170821-133505
343694,BTC,1,Bitcoin,"$74,371,012,588 ",$4496.41,"16,540,087","$2,704,740,000",-0.08%,-7.36%,3.59%,r_20170902-222506
344754,BTC,1,Bitcoin,"$56,830,411,941 ",$3445.16,"16,495,725","$1,705,050,000",0.21%,3.61%,24.00%,r_20170808-115005
345774,BTC,1,Bitcoin,"$52,740,540,090 ",$3198.09,"16,491,262","$1,531,510,000",-0.76%,2.25%,18.80%,r_20170806-053505
346817,BTC,1,Bitcoin,"$67,293,542,267 ",$4067.31,"16,544,975","$3,388,090,000",0.76%,-9.46%,-7.19%,r_20170905-064505
347877,BTC,1,Bitcoin,"$52,674,575,042 ",$3194.09,"16,491,262","$1,537,240,000",-0.84%,2.15%,18.64%,r_20170806-053005
348904,BTC,1,Bitcoin,"$67,837,338,442 ",$4106.19,"16,520,750","$3,490,060,000",0.45%,5.14%,-0.53%,r_20170823-014006
349954,BTC,1,Bitcoin,"$70,525,106,600 ",$4271.66,"16,510,000","$2,270,500,000",-0.81%,3.42%,28.70%,r_20170816-183505
351003,BTC,1,Bitcoin,"$63,773,215,891 ",$3860.37,"16,519,975","$5,466,950,000",0.79%,-5.26%,-8.70%,r_20170822-092006
352052,BTC,1,Bitcoin,"$55,995,633,371 ",$3394.31,"16,496,912","$1,736,310,000",0.03%,-1.09%,25.20%,r_20170809-043505
353089,BTC,1,Bitcoin,"$68,163,749,013 ",$4127.10,"16,516,137","$3,391,060,000",1.07%,-1.01%,7.30%,r_20170819-185005
354156,BTC,1,Bitcoin,"$70,652,340,146 ",$4270.53,"16,544,162","$2,958,610,000",0.13%,-6.00%,-2.13%,r_20170904-210505
355233,BTC,1,Bitcoin,"$75,600,473,829 ",$4573.12,"16,531,487","$2,411,190,000",0.07%,5.15%,13.23%,r_20170829-195506
356305,BTC,1,Bitcoin,"$72,170,884,034 ",$4365.85,"16,530,775","$1,793,560,000",0.02%,1.38%,12.28%,r_20170829-105505
357374,BTC,1,Bitcoin,"$67,871,765,940 ",$4108.93,"16,518,112","$2,104,560,000",-1.02%,-1.25%,1.42%,r_20170821-000006
358427,BTC,1,Bitcoin,"$68,574,441,517 ",$4154.06,"16,507,812","$2,917,000,000",-0.48%,-0.73%,21.11%,r_20170815-110005
359478,BTC,1,Bitcoin,"$71,528,003,208 ",$4327.32,"16,529,400","$1,805,610,000",0.40%,-0.64%,6.75%,r_20170828-140505
360537,BTC,1,Bitcoin,"$54,646,815,860 ",$3312.40,"16,497,650","$1,613,200,000",0.07%,-2.89%,22.18%,r_20170809-135506
361565,BTC,1,Bitcoin,"$53,018,632,890 ",$3214.97,"16,491,175","$1,730,000,000",-0.63%,5.03%,19.16%,r_20170806-035005
362591,BTC,1,Bitcoin,"$55,178,236,625 ",$3344.47,"16,498,350","$1,410,490,000",-0.20%,-1.69%,23.08%,r_20170810-012505
363630,BTC,1,Bitcoin,"$68,004,158,866 ",$4119.13,"16,509,350","$2,841,900,000",0.15%,-4.31%,22.59%,r_20170816-082005
364685,BTC,1,Bitcoin,"$71,380,423,298 ",$4314.17,"16,545,575","$3,150,140,000",1.44%,-0.17%,-3.16%,r_20170905-124505
365768,BTC,1,Bitcoin,"$78,229,711,163 ",$4730.98,"16,535,625","$1,922,530,000",0.54%,3.80%,11.22%,r_20170831-192006
366830,BTC,1,Bitcoin,"$56,601,898,445 ",$3430.40,"16,500,087","$1,533,220,000",1.25%,2.45%,23.64%,r_20170811-011006
367860,BTC,1,Bitcoin,"$53,113,526,748 ",$3220.90,"16,490,275","$1,703,790,000",1.40%,12.00%,18.38%,r_20170805-165005
368879,BTC,1,Bitcoin,"$56,445,766,819 ",$3421.71,"16,496,362","$1,739,450,000",0.80%,2.44%,25.83%,r_20170808-200505
369910,BTC,1,Bitcoin,"$71,549,823,643 ",$4333.09,"16,512,425","$2,539,520,000",0.79%,0.09%,27.14%,r_20170817-214005
370967,BTC,1,Bitcoin,"$71,726,675,926 ",$4340.37,"16,525,475","$1,585,140,000",0.41%,0.17%,5.76%,r_20170826-064506
372019,BTC,1,Bitcoin,"$73,381,834,140 ",$4444.32,"16,511,375","$2,195,540,000",1.63%,7.08%,31.51%,r_20170817-094505
373067,BTC,1,Bitcoin,"$71,579,849,949 ",$4335.24,"16,511,162","$2,133,590,000",0.20%,6.54%,28.78%,r_20170817-065505
374107,BTC,1,Bitcoin,"$52,245,634,820 ",$3168.32,"16,490,012","$1,643,710,000",0.32%,10.79%,16.13%,r_20170805-141506
375130,BTC,1,Bitcoin,"$57,381,755,975 ",$3478.66,"16,495,362","$1,697,150,000",1.02%,7.09%,23.24%,r_20170808-084005
376154,BTC,1,Bitcoin,"$54,369,736,935 ",$3295.56,"16,497,875","$1,557,290,000",0.22%,-2.71%,21.57%,r_20170809-164505
377191,BTC,1,Bitcoin,"$69,895,600,661 ",$4230.45,"16,522,025","$2,409,210,000",0.23%,6.48%,-0.38%,r_20170823-170506
378245,BTC,1,Bitcoin,"$68,408,819,266 ",$4140.29,"16,522,712","$2,358,120,000",-0.32%,0.83%,-4.40%,r_20170824-011505
379294,BTC,1,Bitcoin,"$57,658,515,591 ",$3494.31,"16,500,687","$1,703,610,000",0.57%,3.00%,23.37%,r_20170811-100505
380351,BTC,1,Bitcoin,"$70,777,151,642 ",$4278.10,"16,544,062","$2,899,790,000",1.78%,-5.41%,-1.81%,r_20170904-195505
381419,BTC,1,Bitcoin,"$68,165,233,778 ",$4129.24,"16,507,937","$2,984,050,000",0.32%,-1.73%,20.58%,r_20170815-123505
382467,BTC,1,Bitcoin,"$71,755,926,270 ",$4342.15,"16,525,437","$1,605,860,000",0.51%,0.31%,5.70%,r_20170826-061005
383513,BTC,1,Bitcoin,"$52,721,866,600 ",$3196.96,"16,491,250","$1,546,350,000",-0.68%,2.26%,18.72%,r_20170806-052005
384543,BTC,1,Bitcoin,"$67,677,593,381 ",$4097.64,"16,516,237","$3,247,630,000",-0.53%,0.21%,5.60%,r_20170819-203005
385609,BTC,1,Bitcoin,"$69,261,691,841 ",$4186.41,"16,544,412","$2,970,100,000",-1.21%,-8.10%,-4.41%,r_20170905-005506
386672,BTC,1,Bitcoin,"$55,267,951,632 ",$3349.88,"16,498,487","$1,351,180,000",-0.06%,-1.30%,23.17%,r_20170810-025005
387720,BTC,1,Bitcoin,"$71,756,871,745 ",$4341.35,"16,528,700","$1,530,810,000",0.29%,-0.73%,6.25%,r_20170828-030505
388793,BTC,1,Bitcoin,"$79,639,863,656 ",$4815.75,"16,537,375","$2,189,320,000",0.58%,2.65%,9.77%,r_20170901-161005
389867,BTC,1,Bitcoin,"$71,654,056,285 ",$4335.91,"16,525,725","$1,578,060,000",-0.05%,-0.58%,6.59%,r_20170826-121005
390915,BTC,1,Bitcoin,"$55,578,255,590 ",$3368.54,"16,499,212","$1,303,230,000",-0.71%,1.91%,22.51%,r_20170810-124505
391955,BTC,1,Bitcoin,"$70,300,723,632 ",$4259.04,"16,506,237","$2,453,850,000",1.41%,7.46%,27.96%,r_20170814-140505
393010,BTC,1,Bitcoin,"$71,156,091,797 ",$4300.55,"16,545,812","$3,034,910,000",-0.17%,0.78%,-4.35%,r_20170905-150505
394091,BTC,1,Bitcoin,"$75,197,758,091 ",$4548.13,"16,533,775","$1,968,890,000",0.16%,-1.05%,9.18%,r_20170830-214505
395158,BTC,1,Bitcoin,"$60,004,616,034 ",$3636.20,"16,502,012","$1,973,960,000",0.10%,6.49%,21.31%,r_20170812-025006
396187,BTC,1,Bitcoin,"$52,003,927,317 ",$3153.71,"16,489,762","$1,657,370,000",-0.60%,10.19%,15.40%,r_20170805-113005
397223,BTC,1,Bitcoin,"$75,280,407,867 ",$4553.06,"16,534,025","$1,924,590,000",-0.30%,-0.71%,9.66%,r_20170831-003505
398286,BTC,1,Bitcoin,"$55,992,187,969 ",$3393.70,"16,498,862","$1,367,660,000",0.75%,0.06%,23.77%,r_20170810-081506
399337,BTC,1,Bitcoin,"$79,692,258,665 ",$4818.86,"16,537,575","$2,273,970,000",0.23%,2.33%,9.83%,r_20170901-182506
400411,BTC,1,Bitcoin,"$71,649,925,355 ",$4335.67,"16,525,687","$1,584,890,000",0.24%,-0.74%,6.51%,r_20170826-110506
401465,BTC,1,Bitcoin,"$61,293,248,065 ",$3714.25,"16,502,187","$2,043,370,000",0.00%,8.11%,20.45%,r_20170812-061005
402504,BTC,1,Bitcoin,"$67,578,215,563 ",$4091.14,"16,518,187","$1,984,580,000",-0.25%,-0.70%,0.84%,r_20170821-015005
403550,BTC,1,Bitcoin,"$55,324,068,441 ",$3353.51,"16,497,362","$1,628,880,000",-0.87%,-2.89%,23.71%,r_20170809-101506
404584,BTC,1,Bitcoin,"$58,323,078,320 ",$3534.40,"16,501,550","$1,937,040,000",0.14%,3.83%,23.12%,r_20170811-201005
405623,BTC,1,Bitcoin,"$68,805,147,964 ",$4166.25,"16,514,887","$2,748,500,000",0.35%,-3.67%,12.63%,r_20170819-044005
406682,BTC,1,Bitcoin,"$78,818,037,878 ",$4766.21,"16,536,837","$2,080,180,000",0.16%,3.33%,9.28%,r_20170901-102505
