,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
1035949,BTC,1,Bitcoin,"$55,734,179,251 ",$3378.94,"16,494,575","$1,482,280,000",0.13%,4.83%,18.03%,r_20170808-000505
1036969,BTC,1,Bitcoin,"$52,871,231,160 ",$3205.92,"16,491,750","$1,279,120,000",0.55%,1.32%,18.99%,r_20170806-130505
1037994,BTC,1,Bitcoin,"$56,540,391,798 ",$3427.55,"16,495,862","$1,647,230,000",-0.86%,1.77%,24.27%,r_20170808-131505
1039018,BTC,1,Bitcoin,"$56,498,055,302 ",$3425.16,"16,495,012","$1,613,160,000",-0.29%,5.89%,20.10%,r_20170808-053505
1040042,BTC,1,Bitcoin,"$57,257,104,763 ",$3471.09,"16,495,425","$1,703,560,000",0.77%,6.78%,23.11%,r_20170808-085505
1041064,BTC,1,Bitcoin,"$55,319,423,516 ",$3353.94,"16,493,862","$1,332,980,000",-0.80%,3.95%,19.90%,r_20170807-143506
1042086,BTC,1,Bitcoin,"$53,092,226,103 ",$3219.44,"16,491,137","$1,904,830,000",-1.62%,7.34%,19.17%,r_20170806-030506
1043110,BTC,1,Bitcoin,"$56,829,931,666 ",$3445.11,"16,495,825","$1,672,270,000",-0.20%,2.38%,24.71%,r_20170808-125505
1044134,BTC,1,Bitcoin,"$57,129,356,037 ",$3463.28,"16,495,737","$1,691,540,000",0.74%,3.55%,25.01%,r_20170808-122005
1045152,BTC,1,Bitcoin,"$53,521,657,827 ",$3245.33,"16,491,900","$1,276,570,000",0.60%,1.73%,19.73%,r_20170806-153505
1046178,BTC,1,Bitcoin,"$56,867,362,365 ",$3447.40,"16,495,725","$1,701,270,000",0.45%,3.43%,24.20%,r_20170808-120006
1047201,BTC,1,Bitcoin,"$55,695,215,923 ",$3376.56,"16,494,662","$1,443,810,000",0.59%,5.30%,17.47%,r_20170808-014006
1048224,BTC,1,Bitcoin,"$53,755,207,800 ",$3259.20,"16,493,375","$1,062,030,000",0.54%,2.26%,17.80%,r_20170807-094005
1049248,BTC,1,Bitcoin,"$51,590,637,350 ",$3128.72,"16,489,375","$1,602,180,000",-0.15%,11.33%,14.08%,r_20170805-075005
1050265,BTC,1,Bitcoin,"$47,819,538,418 ",$2900.14,"16,488,700","$983,019,000",0.63%,4.19%,4.15%,r_20170805-002505
1051283,BTC,1,Bitcoin,"$52,719,552,753 ",$3196.81,"16,491,300","$1,510,970,000",-0.12%,1.93%,18.88%,r_20170806-061506
1052304,BTC,1,Bitcoin,"$52,780,905,275 ",$3200.54,"16,491,250","$1,554,280,000",-0.53%,2.40%,18.84%,r_20170806-051505
1053321,BTC,1,Bitcoin,"$53,828,480,139 ",$3263.88,"16,492,175","$1,158,690,000",-0.01%,0.18%,19.32%,r_20170806-193505
1054344,BTC,1,Bitcoin,"$52,338,426,352 ",$3173.68,"16,491,400","$1,445,620,000",-1.07%,0.86%,18.23%,r_20170806-080505
1055367,BTC,1,Bitcoin,"$57,277,010,426 ",$3472.31,"16,495,362","$1,691,800,000",0.78%,6.94%,22.92%,r_20170808-083005
1056387,BTC,1,Bitcoin,"$52,949,474,688 ",$3210.46,"16,492,800","$1,058,630,000",0.46%,-1.11%,17.14%,r_20170807-023505
1057408,BTC,1,Bitcoin,"$54,253,416,404 ",$3290.01,"16,490,350","$1,812,940,000",1.93%,14.62%,20.94%,r_20170805-175505
1058432,BTC,1,Bitcoin,"$55,805,637,091 ",$3382.78,"16,496,975","$1,711,570,000",-0.20%,-1.43%,24.82%,r_20170809-054005
1059460,BTC,1,Bitcoin,"$52,861,691,325 ",$3205.14,"16,492,787","$1,068,020,000",0.08%,-1.36%,16.97%,r_20170807-022005
1060481,BTC,1,Bitcoin,"$52,404,469,633 ",$3178.01,"16,489,712","$1,669,610,000",0.18%,11.06%,16.28%,r_20170805-111505
1061501,BTC,1,Bitcoin,"$52,470,513,828 ",$3182.02,"16,489,687","$1,677,840,000",-0.66%,11.21%,16.42%,r_20170805-104505
1062512,BTC,1,Bitcoin,"$47,448,357,018 ",$2877.86,"16,487,375","$954,844,000",0.70%,4.56%,4.16%,r_20170804-104506
1063531,BTC,1,Bitcoin,"$53,878,956,683 ",$3267.28,"16,490,462","$1,844,540,000",0.00%,14.20%,20.05%,r_20170805-192505
1064557,BTC,1,Bitcoin,"$55,613,857,962 ",$3371.16,"16,496,950","$1,714,970,000",-0.74%,-1.76%,24.37%,r_20170809-052005
1065590,BTC,1,Bitcoin,"$55,652,545,163 ",$3373.50,"16,496,975","$1,719,820,000",-0.68%,-1.70%,24.46%,r_20170809-052505
1066620,BTC,1,Bitcoin,"$55,175,954,118 ",$3345.31,"16,493,525","$1,179,950,000",2.46%,4.64%,20.32%,r_20170807-115505
1067645,BTC,1,Bitcoin,"$55,978,572,445 ",$3393.70,"16,494,850","$1,485,130,000",0.61%,5.61%,18.13%,r_20170808-025005
1068666,BTC,1,Bitcoin,"$56,344,273,206 ",$3415.56,"16,496,350","$1,741,510,000",0.97%,2.24%,25.60%,r_20170808-200006
1069695,BTC,1,Bitcoin,"$55,137,428,071 ",$3342.84,"16,494,187","$1,363,900,000",-0.14%,2.36%,18.12%,r_20170807-183505
1070718,BTC,1,Bitcoin,"$57,100,211,700 ",$3461.50,"16,495,800","$1,681,740,000",0.37%,3.20%,25.10%,r_20170808-123505
1071738,BTC,1,Bitcoin,"$51,299,092,790 ",$3111.11,"16,489,000","$1,349,670,000",4.76%,12.59%,12.09%,r_20170805-040006
1072760,BTC,1,Bitcoin,"$56,578,550,960 ",$3430.04,"16,495,012","$1,613,360,000",-0.11%,6.03%,20.26%,r_20170808-053005
1073783,BTC,1,Bitcoin,"$53,455,660,372 ",$3241.09,"16,493,112","$1,028,150,000",0.47%,1.21%,17.94%,r_20170807-061005
1074804,BTC,1,Bitcoin,"$52,758,081,338 ",$3199.35,"16,490,250","$1,683,050,000",0.73%,11.25%,17.57%,r_20170805-164006
1075822,BTC,1,Bitcoin,"$47,621,838,905 ",$2888.15,"16,488,700","$988,333,000",-0.05%,3.82%,3.75%,r_20170805-005505
1076845,BTC,1,Bitcoin,"$57,346,605,750 ",$3476.50,"16,495,500","$1,713,280,000",0.07%,6.75%,23.63%,r_20170808-093005
1077864,BTC,1,Bitcoin,"$53,538,324,281 ",$3246.54,"16,490,887","$1,937,410,000",0.05%,12.69%,19.32%,r_20170805-234505
1078879,BTC,1,Bitcoin,"$46,942,835,216 ",$2847.16,"16,487,600","$1,005,150,000",-0.32%,3.18%,2.37%,r_20170804-131506
1079900,BTC,1,Bitcoin,"$51,568,307,034 ",$3127.38,"16,489,300","$1,558,740,000",-0.01%,12.02%,13.65%,r_20170805-063005
1080919,BTC,1,Bitcoin,"$52,518,226,512 ",$3184.59,"16,491,362","$1,454,560,000",-0.67%,1.37%,18.61%,r_20170806-075005
1081933,BTC,1,Bitcoin,"$46,852,605,745 ",$2841.75,"16,487,237","$931,898,000",0.97%,3.62%,3.20%,r_20170804-091506
1082955,BTC,1,Bitcoin,"$55,695,758,541 ",$3376.58,"16,494,725","$1,445,370,000",0.73%,5.26%,17.43%,r_20170808-020005
1083976,BTC,1,Bitcoin,"$53,678,554,211 ",$3255.11,"16,490,550","$1,857,290,000",-0.25%,13.95%,19.59%,r_20170805-200506
1084998,BTC,1,Bitcoin,"$53,247,808,419 ",$3228.49,"16,493,100","$1,028,150,000",-0.02%,0.72%,17.55%,r_20170807-054505
1086021,BTC,1,Bitcoin,"$55,204,296,360 ",$3346.96,"16,493,862","$1,330,190,000",-1.01%,3.77%,19.68%,r_20170807-143005
1087043,BTC,1,Bitcoin,"$56,451,603,446 ",$3422.03,"16,496,525","$1,766,220,000",0.09%,1.98%,25.73%,r_20170808-222505
1088071,BTC,1,Bitcoin,"$51,399,273,634 ",$3117.11,"16,489,400","$1,597,380,000",-0.99%,10.51%,13.76%,r_20170805-081505
1089091,BTC,1,Bitcoin,"$55,070,344,125 ",$3338.75,"16,494,300","$1,394,180,000",-0.06%,2.28%,17.86%,r_20170807-192506
1090114,BTC,1,Bitcoin,"$53,797,595,774 ",$3261.77,"16,493,375","$1,058,150,000",0.77%,2.37%,17.94%,r_20170807-092505
1091137,BTC,1,Bitcoin,"$51,671,946,389 ",$3133.67,"16,489,275","$1,544,880,000",-0.30%,12.57%,13.62%,r_20170805-055006
1092153,BTC,1,Bitcoin,"$52,777,638,026 ",$3200.24,"16,491,775","$1,273,430,000",0.02%,0.99%,18.63%,r_20170806-133005
1093174,BTC,1,Bitcoin,"$56,322,550,490 ",$3414.22,"16,496,462","$1,748,270,000",-0.78%,1.95%,25.49%,r_20170808-214005
1094201,BTC,1,Bitcoin,"$52,184,061,299 ",$3164.61,"16,489,887","$1,644,010,000",0.20%,10.66%,15.88%,r_20170805-124505
1095218,BTC,1,Bitcoin,"$47,763,399,079 ",$2896.72,"16,488,787","$999,442,000",0.43%,4.36%,4.13%,r_20170805-015505
1096240,BTC,1,Bitcoin,"$55,011,658,986 ",$3335.22,"16,494,162","$1,352,280,000",-0.71%,2.11%,17.96%,r_20170807-180505
1097260,BTC,1,Bitcoin,"$52,657,791,674 ",$3192.99,"16,491,687","$1,286,350,000",-0.17%,0.87%,18.69%,r_20170806-122005
1098284,BTC,1,Bitcoin,"$55,918,503,846 ",$3390.12,"16,494,550","$1,482,880,000",1.18%,4.88%,18.67%,r_20170807-232505
1099304,BTC,1,Bitcoin,"$52,901,777,894 ",$3207.59,"16,492,687","$1,073,150,000",-0.23%,-1.92%,17.11%,r_20170807-010005
1100329,BTC,1,Bitcoin,"$55,859,271,221 ",$3386.08,"16,496,737","$1,738,360,000",-0.46%,0.04%,24.56%,r_20170809-021005
1101355,BTC,1,Bitcoin,"$52,756,252,014 ",$3198.97,"16,491,637","$1,324,520,000",-0.13%,0.79%,19.02%,r_20170806-111005
1102376,BTC,1,Bitcoin,"$53,466,932,033 ",$3241.82,"16,492,875","$1,036,400,000",0.88%,0.76%,18.14%,r_20170807-035505
1103398,BTC,1,Bitcoin,"$53,349,502,583 ",$3235.21,"16,490,275","$1,723,460,000",1.82%,12.52%,18.91%,r_20170805-165506
1104418,BTC,1,Bitcoin,"$51,449,089,395 ",$3120.15,"16,489,300","$1,557,700,000",-0.24%,11.80%,13.37%,r_20170805-062506
1105434,BTC,1,Bitcoin,"$53,790,963,202 ",$3261.62,"16,492,100","$1,197,990,000",-0.47%,0.09%,19.59%,r_20170806-181005
1106457,BTC,1,Bitcoin,"$52,805,162,688 ",$3201.71,"16,492,800","$1,066,640,000",0.08%,-1.40%,16.83%,r_20170807-023005
1107482,BTC,1,Bitcoin,"$55,914,406,320 ",$3389.34,"16,497,137","$1,698,780,000",0.32%,-1.32%,25.02%,r_20170809-065005
1108514,BTC,1,Bitcoin,"$57,278,659,962 ",$3472.41,"16,495,362","$1,690,720,000",0.81%,6.95%,22.87%,r_20170808-082506
1109537,BTC,1,Bitcoin,"$53,477,221,816 ",$3242.38,"16,493,200","$1,037,960,000",0.11%,1.62%,17.81%,r_20170807-071006
1110560,BTC,1,Bitcoin,"$53,385,858,754 ",$3236.87,"16,493,050","$1,026,630,000",0.18%,0.97%,17.86%,r_20170807-054005
1111585,BTC,1,Bitcoin,"$56,336,124,500 ",$3415.33,"16,495,075","$1,637,630,000",-0.96%,5.54%,19.88%,r_20170808-061505
1112603,BTC,1,Bitcoin,"$53,526,314,506 ",$3245.61,"16,491,912","$1,271,240,000",0.14%,1.44%,19.66%,r_20170806-155506
1113627,BTC,1,Bitcoin,"$55,870,060,027 ",$3387.35,"16,493,737","$1,313,620,000",0.65%,5.36%,21.36%,r_20170807-134505
1114647,BTC,1,Bitcoin,"$47,445,501,631 ",$2877.58,"16,487,987","$1,040,850,000",-0.11%,4.57%,2.90%,r_20170804-164505
1115665,BTC,1,Bitcoin,"$52,189,292,188 ",$3164.98,"16,489,612","$1,671,730,000",-0.49%,10.77%,15.81%,r_20170805-102006
1116680,BTC,1,Bitcoin,"$47,031,654,780 ",$2852.40,"16,488,450","$1,003,410,000",0.04%,2.97%,2.09%,r_20170804-213006
1117698,BTC,1,Bitcoin,"$53,984,449,793 ",$3273.31,"16,492,312","$1,147,440,000",0.47%,0.76%,19.57%,r_20170806-201006
1118719,BTC,1,Bitcoin,"$47,696,217,399 ",$2892.65,"16,488,762","$993,785,000",0.04%,3.90%,3.94%,r_20170805-012505
1119740,BTC,1,Bitcoin,"$53,667,133,178 ",$3253.86,"16,493,375","$1,048,900,000",0.46%,2.12%,17.71%,r_20170807-091005
1120765,BTC,1,Bitcoin,"$56,140,744,605 ",$3403.15,"16,496,700","$1,732,870,000",-0.42%,0.86%,25.09%,r_20170809-013505
1121797,BTC,1,Bitcoin,"$55,826,281,983 ",$3384.07,"16,496,787","$1,741,330,000",-0.20%,-1.10%,24.73%,r_20170809-034005
1122822,BTC,1,Bitcoin,"$53,834,007,583 ",$3264.23,"16,492,100","$1,177,390,000",-0.29%,0.06%,19.54%,r_20170806-184005
1123846,BTC,1,Bitcoin,"$52,427,231,363 ",$3179.40,"16,489,662","$1,678,840,000",-0.90%,11.15%,16.33%,r_20170805-104005
1124863,BTC,1,Bitcoin,"$52,489,711,141 ",$3183.09,"16,490,175","$1,672,410,000",-0.53%,10.78%,16.90%,r_20170805-160006
1125881,BTC,1,Bitcoin,"$47,541,120,321 ",$2883.27,"16,488,612","$997,341,000",0.59%,3.76%,3.45%,r_20170804-233006
1126898,BTC,1,Bitcoin,"$53,683,421,696 ",$3255.04,"16,492,400","$1,147,650,000",-0.33%,0.49%,18.83%,r_20170806-211006
1127919,BTC,1,Bitcoin,"$47,744,766,749 ",$2895.59,"16,488,787","$999,575,000",0.39%,4.34%,4.10%,r_20170805-020005
1128937,BTC,1,Bitcoin,"$56,723,947,148 ",$3438.56,"16,496,425","$1,742,030,000",0.47%,2.85%,26.43%,r_20170808-210005
1129962,BTC,1,Bitcoin,"$52,835,275,307 ",$3203.82,"16,491,337","$1,506,860,000",0.22%,2.21%,19.16%,r_20170806-062505
1130981,BTC,1,Bitcoin,"$52,835,269,174 ",$3203.55,"16,492,725","$1,074,710,000",-0.37%,-2.01%,16.97%,r_20170807-011505
1132007,BTC,1,Bitcoin,"$57,056,214,456 ",$3458.88,"16,495,575","$1,721,400,000",-0.56%,5.80%,23.41%,r_20170808-101005
1133030,BTC,1,Bitcoin,"$56,343,178,814 ",$3415.75,"16,495,112","$1,638,380,000",-0.68%,5.54%,19.93%,r_20170808-062505
1134049,BTC,1,Bitcoin,"$56,146,247,557 ",$3403.53,"16,496,475","$1,752,380,000",-1.10%,1.57%,25.08%,r_20170808-215005
1135079,BTC,1,Bitcoin,"$56,191,976,901 ",$3406.63,"16,494,887","$1,493,630,000",0.85%,5.94%,18.65%,r_20170808-030505
1136100,BTC,1,Bitcoin,"$56,031,242,797 ",$3396.61,"16,496,225","$1,703,250,000",0.67%,1.59%,24.46%,r_20170808-175005
1137122,BTC,1,Bitcoin,"$52,803,747,928 ",$3201.85,"16,491,637","$1,305,740,000",0.16%,1.04%,19.11%,r_20170806-113005
1138145,BTC,1,Bitcoin,"$53,892,924,367 ",$3267.53,"16,493,475","$1,087,680,000",-0.04%,2.24%,17.75%,r_20170807-110506
1139171,BTC,1,Bitcoin,"$54,454,327,646 ",$3300.77,"16,497,462","$1,672,240,000",-0.47%,-4.25%,21.81%,r_20170809-113505
1140203,BTC,1,Bitcoin,"$53,689,684,611 ",$3255.22,"16,493,412","$1,075,980,000",-0.13%,1.89%,17.52%,r_20170807-102006
1141227,BTC,1,Bitcoin,"$55,033,194,217 ",$3336.47,"16,494,437","$1,437,510,000",-0.66%,2.47%,17.31%,r_20170807-213005
1142247,BTC,1,Bitcoin,"$47,054,157,708 ",$2853.78,"16,488,362","$1,006,750,000",0.12%,3.08%,2.11%,r_20170804-210006
1143270,BTC,1,Bitcoin,"$55,204,937,613 ",$3346.91,"16,494,300","$1,397,610,000",0.21%,2.53%,18.13%,r_20170807-193005
1144295,BTC,1,Bitcoin,"$56,792,735,365 ",$3442.91,"16,495,562","$1,715,980,000",-0.94%,5.55%,22.68%,r_20170808-095505
1145317,BTC,1,Bitcoin,"$52,097,142,955 ",$3159.43,"16,489,412","$1,624,460,000",0.94%,11.75%,15.40%,r_20170805-084006
1146332,BTC,1,Bitcoin,"$53,502,829,916 ",$3244.09,"16,492,400","$1,127,840,000",-0.84%,0.16%,18.44%,r_20170806-214005
1147354,BTC,1,Bitcoin,"$52,076,832,143 ",$3158.10,"16,489,925","$1,635,580,000",-0.21%,10.66%,15.71%,r_20170805-133006
1148373,BTC,1,Bitcoin,"$51,251,311,989 ",$3108.21,"16,489,012","$1,365,950,000",4.32%,12.47%,12.04%,r_20170805-041005
1149394,BTC,1,Bitcoin,"$55,914,374,637 ",$3389.32,"16,497,225","$1,696,000,000",0.04%,-1.58%,24.92%,r_20170809-072505
1150426,BTC,1,Bitcoin,"$55,492,457,252 ",$3364.39,"16,494,062","$1,335,750,000",0.18%,3.12%,19.21%,r_20170807-171506
1151446,BTC,1,Bitcoin,"$53,551,767,561 ",$3247.05,"16,492,437","$1,126,590,000",-0.75%,0.29%,18.55%,r_20170806-215005
1152466,BTC,1,Bitcoin,"$47,530,342,696 ",$2882.73,"16,487,962","$1,043,360,000",-0.06%,4.55%,3.19%,r_20170804-163005
1153480,BTC,1,Bitcoin,"$53,669,317,371 ",$3254.17,"16,492,475","$1,125,550,000",-0.03%,0.59%,18.83%,r_20170806-221506
1154504,BTC,1,Bitcoin,"$55,753,571,073 ",$3379.67,"16,496,750","$1,748,750,000",-0.71%,-0.42%,24.42%,r_20170809-023505
1155526,BTC,1,Bitcoin,"$47,141,863,364 ",$2859.29,"16,487,262","$942,921,000",0.78%,4.09%,3.69%,r_20170804-100006
1156545,BTC,1,Bitcoin,"$54,149,970,552 ",$3283.62,"16,490,937","$1,939,320,000",1.42%,13.71%,20.82%,r_20170806-003005
1157570,BTC,1,Bitcoin,"$54,244,232,753 ",$3288.04,"16,497,437","$1,638,390,000",-2.73%,-4.66%,21.30%,r_20170809-104505
1158602,BTC,1,Bitcoin,"$52,525,697,149 ",$3185.41,"16,489,462","$1,634,600,000",1.76%,12.17%,16.46%,r_20170805-092005
1159618,BTC,1,Bitcoin,"$52,815,692,251 ",$3202.63,"16,491,350","$1,466,430,000",0.02%,2.17%,19.23%,r_20170806-072505
1160639,BTC,1,Bitcoin,"$50,900,532,572 ",$3086.92,"16,489,100","$1,390,040,000",1.19%,11.54%,11.37%,r_20170805-042505
1161658,BTC,1,Bitcoin,"$55,628,712,483 ",$3372.73,"16,493,675","$1,293,100,000",0.54%,5.18%,20.94%,r_20170807-132005
1162681,BTC,1,Bitcoin,"$55,661,361,061 ",$3374.17,"16,496,312","$1,691,250,000",-0.55%,1.05%,23.91%,r_20170808-190005
1163706,BTC,1,Bitcoin,"$55,388,064,639 ",$3358.01,"16,494,312","$1,431,940,000",0.66%,2.97%,18.34%,r_20170807-202505
1164728,BTC,1,Bitcoin,"$56,318,061,210 ",$3413.94,"16,496,500","$1,756,440,000",-0.59%,1.85%,25.44%,r_20170808-220505
1165757,BTC,1,Bitcoin,"$53,674,636,554 ",$3254.31,"16,493,400","$1,064,710,000",0.06%,2.03%,17.58%,r_20170807-095505
1166781,BTC,1,Bitcoin,"$53,486,787,872 ",$3242.96,"16,493,200","$1,037,620,000",-0.04%,1.67%,17.76%,r_20170807-072505
1167802,BTC,1,Bitcoin,"$51,034,568,994 ",$3095.07,"16,488,987","$1,262,920,000",5.43%,12.06%,11.41%,r_20170805-033505
1168821,BTC,1,Bitcoin,"$56,370,355,115 ",$3417.11,"16,496,500","$1,759,430,000",-0.25%,1.86%,25.55%,r_20170808-221505
1169838,BTC,1,Bitcoin,"$46,133,218,927 ",$2798.17,"16,486,925","$877,170,000",0.74%,2.31%,2.39%,r_20170804-063005
1170864,BTC,1,Bitcoin,"$55,570,398,631 ",$3368.98,"16,494,725","$1,445,230,000",0.37%,5.05%,17.18%,r_20170808-015006
1171884,BTC,1,Bitcoin,"$52,829,069,504 ",$3203.65,"16,490,275","$1,689,090,000",0.86%,11.40%,17.74%,r_20170805-164504
1172902,BTC,1,Bitcoin,"$52,886,653,234 ",$3206.86,"16,491,725","$1,279,900,000",0.54%,1.37%,19.10%,r_20170806-125005
1173923,BTC,1,Bitcoin,"$47,776,502,911 ",$2897.53,"16,488,700","$982,694,000",0.49%,4.08%,4.07%,r_20170805-003505
1174945,BTC,1,Bitcoin,"$57,124,906,230 ",$3463.06,"16,495,500","$1,712,450,000",-0.34%,6.31%,23.20%,r_20170808-093505
1175969,BTC,1,Bitcoin,"$55,826,493,488 ",$3383.97,"16,497,337","$1,650,350,000",-0.50%,-2.21%,24.72%,r_20170809-091005
1176999,BTC,1,Bitcoin,"$54,573,527,865 ",$3308.79,"16,493,500","$1,120,930,000",1.17%,3.52%,19.13%,r_20170807-112505
1178022,BTC,1,Bitcoin,"$52,415,549,468 ",$3178.60,"16,490,137","$1,666,390,000",-0.19%,10.67%,16.68%,r_20170805-153505
1179041,BTC,1,Bitcoin,"$52,698,773,715 ",$3195.55,"16,491,300","$1,508,690,000",-0.45%,1.90%,18.80%,r_20170806-060505
1180055,BTC,1,Bitcoin,"$47,241,913,475 ",$2865.33,"16,487,425","$994,448,000",0.02%,3.93%,3.37%,r_20170804-120005
1181079,BTC,1,Bitcoin,"$56,144,050,913 ",$3403.50,"16,495,975","$1,681,350,000",-0.81%,0.94%,23.86%,r_20170808-141505
1182097,BTC,1,Bitcoin,"$52,743,500,052 ",$3198.17,"16,491,775","$1,271,720,000",-0.11%,0.89%,18.53%,r_20170806-133505
1183118,BTC,1,Bitcoin,"$53,407,245,920 ",$3238.26,"16,492,575","$1,108,780,000",-0.35%,-0.35%,18.29%,r_20170806-232005
1184137,BTC,1,Bitcoin,"$53,716,539,423 ",$3257.10,"16,492,137","$1,161,280,000",-0.20%,-0.15%,19.14%,r_20170806-191505
1185164,BTC,1,Bitcoin,"$55,553,937,416 ",$3368.00,"16,494,637","$1,450,220,000",0.03%,5.04%,17.26%,r_20170808-012005
1186186,BTC,1,Bitcoin,"$52,097,225,546 ",$3159.49,"16,489,125","$1,472,510,000",1.59%,13.97%,14.13%,r_20170805-044505
1187203,BTC,1,Bitcoin,"$55,965,718,017 ",$3392.62,"16,496,312","$1,696,020,000",0.11%,1.63%,24.57%,r_20170808-184505
1188231,BTC,1,Bitcoin,"$55,887,921,791 ",$3387.75,"16,497,062","$1,707,900,000",0.41%,-1.35%,25.02%,r_20170809-062506
1189262,BTC,1,Bitcoin,"$53,459,534,821 ",$3241.32,"16,493,137","$1,031,460,000",0.26%,1.37%,17.89%,r_20170807-063505
1190277,BTC,1,Bitcoin,"$46,452,874,868 ",$2817.52,"16,487,150","$900,831,000",0.70%,2.94%,2.55%,r_20170804-083005
1191300,BTC,1,Bitcoin,"$55,597,025,067 ",$3370.63,"16,494,550","$1,483,750,000",0.59%,4.30%,17.96%,r_20170807-233005
1192325,BTC,1,Bitcoin,"$55,739,636,989 ",$3378.70,"16,497,362","$1,630,520,000",-0.30%,-2.24%,24.63%,r_20170809-095505
1193355,BTC,1,Bitcoin,"$52,019,956,233 ",$3154.67,"16,489,825","$1,636,860,000",-0.76%,10.26%,15.46%,r_20170805-121005
1194375,BTC,1,Bitcoin,"$55,312,520,505 ",$3353.59,"16,493,525","$1,184,700,000",2.58%,4.90%,20.59%,r_20170807-120005
1195401,BTC,1,Bitcoin,"$55,920,189,342 ",$3389.67,"16,497,237","$1,695,140,000",-0.01%,-1.78%,24.90%,r_20170809-074505
1196433,BTC,1,Bitcoin,"$55,986,791,283 ",$3394.26,"16,494,550","$1,474,770,000",1.40%,4.94%,18.87%,r_20170807-231505
1197453,BTC,1,Bitcoin,"$53,823,839,373 ",$3263.94,"16,490,450","$1,842,200,000",-0.40%,14.03%,19.92%,r_20170805-191506
1198472,BTC,1,Bitcoin,"$53,387,992,506 ",$3237.23,"16,491,875","$1,280,480,000",0.99%,1.78%,19.61%,r_20170806-145005
1199497,BTC,1,Bitcoin,"$53,402,012,824 ",$3237.82,"16,493,200","$1,039,110,000",-0.17%,1.49%,17.62%,r_20170807-071505
1200518,BTC,1,Bitcoin,"$51,181,980,538 ",$3104.01,"16,488,987","$1,271,890,000",5.57%,12.37%,11.75%,r_20170805-034005
1201538,BTC,1,Bitcoin,"$51,689,087,078 ",$3134.70,"16,489,325","$1,572,330,000",0.37%,11.90%,14.06%,r_20170805-070506
1202554,BTC,1,Bitcoin,"$53,422,027,588 ",$3239.50,"16,490,825","$1,925,110,000",0.12%,12.62%,19.04%,r_20170805-231505
1203579,BTC,1,Bitcoin,"$55,621,185,930 ",$3371.52,"16,497,362","$1,628,510,000",-0.43%,-2.43%,24.37%,r_20170809-100505
1204608,BTC,1,Bitcoin,"$47,261,955,293 ",$2866.35,"16,488,550","$1,001,430,000",0.44%,3.51%,2.68%,r_20170804-224005
1205630,BTC,1,Bitcoin,"$56,063,766,239 ",$3398.61,"16,496,087","$1,709,620,000",0.17%,1.08%,23.93%,r_20170808-153006
1206652,BTC,1,Bitcoin,"$51,335,876,506 ",$3113.27,"16,489,375","$1,601,490,000",-0.99%,10.61%,13.55%,r_20170805-080005
1207671,BTC,1,Bitcoin,"$55,833,079,135 ",$3384.60,"16,496,212","$1,708,370,000",0.43%,1.15%,23.94%,r_20170808-173505
1208692,BTC,1,Bitcoin,"$53,836,207,211 ",$3264.69,"16,490,450","$1,843,140,000",-0.46%,14.04%,19.95%,r_20170805-191005
1209717,BTC,1,Bitcoin,"$54,546,136,874 ",$3306.31,"16,497,587","$1,682,700,000",0.23%,-3.65%,22.05%,r_20170809-125505
1210751,BTC,1,Bitcoin,"$56,470,100,804 ",$3423.32,"16,495,712","$1,739,810,000",-0.78%,3.70%,22.78%,r_20170808-111005
1211774,BTC,1,Bitcoin,"$57,010,547,463 ",$3456.24,"16,494,962","$1,588,980,000",0.66%,6.88%,21.14%,r_20170808-051005
1212797,BTC,1,Bitcoin,"$55,184,698,042 ",$3345.83,"16,493,575","$1,191,920,000",1.99%,4.65%,20.28%,r_20170807-121006
1213822,BTC,1,Bitcoin,"$56,425,753,920 ",$3420.80,"16,494,900","$1,516,470,000",0.87%,6.23%,19.31%,r_20170808-032505
1214842,BTC,1,Bitcoin,"$56,192,602,652 ",$3406.34,"16,496,475","$1,752,230,000",-0.91%,1.61%,25.16%,r_20170808-220006
1215867,BTC,1,Bitcoin,"$53,567,645,048 ",$3248.02,"16,492,400","$1,132,020,000",-0.72%,0.28%,18.58%,r_20170806-213505
1216891,BTC,1,Bitcoin,"$52,280,169,060 ",$3170.52,"16,489,462","$1,626,440,000",1.66%,11.86%,15.87%,r_20170805-090505
1217905,BTC,1,Bitcoin,"$47,677,455,910 ",$2891.67,"16,487,862","$1,039,840,000",1.43%,4.55%,3.71%,r_20170804-153005
1218920,BTC,1,Bitcoin,"$53,888,465,250 ",$3267.75,"16,491,000","$1,940,060,000",0.45%,13.01%,20.34%,r_20170806-005505
1219943,BTC,1,Bitcoin,"$51,737,289,581 ",$3137.64,"16,489,237","$1,540,050,000",-0.11%,12.78%,13.73%,r_20170805-054005
1220959,BTC,1,Bitcoin,"$53,425,270,569 ",$3239.38,"16,492,437","$1,122,120,000",-0.80%,0.12%,18.28%,r_20170806-220006
1221982,BTC,1,Bitcoin,"$55,263,722,997 ",$3350.54,"16,493,975","$1,339,460,000",-0.46%,2.86%,19.03%,r_20170807-162505
1223002,BTC,1,Bitcoin,"$53,897,007,405 ",$3268.05,"16,492,100","$1,187,110,000",-0.25%,0.17%,19.73%,r_20170806-183005
